ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,alteredAttributes
microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft works suite 2006,,369.99,"('title',)"
microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft office excel 2007,,369.99,"('title',)"
microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft office 2004 standard,,229.95,"('price',)"
microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft sql server standard edition 2005 64 bit cd/dvd 5 client,,369.99,"('title',)"
microsoft office 2004 standard ( mac ),microsoft,399.99,gorilla 4 standard,,369.99,"('title',)"
microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft office 2004 standard,,299.0,"('price',)"
microsoft office 2004 standard,,369.99,microsoft office visio standard 2007 upgrade ( pc ),microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,129.95,"('price',)"
microsoft office 2004 standard,,369.99,microsoft ( r ) money 2004 standard,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,29.99,"('price',)"
microsoft office 2004 standard,,369.99,microsoft ( r ) access 2007,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,109.99,"('price',)"
microsoft office 2004 standard,,369.99,microsoft word 2004,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,209.99,"('price',)"
microsoft office 2004 standard,,369.99,microsoft ( r ) project standard 2007,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft word 2007 upgrade ( pc ),microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,109.95,"('price',)"
microsoft office 2004 standard,,369.99,office pro 2007 upgrade microsoft 269-10294,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,257.71,"('price',)"
microsoft office 2004 standard,,369.99,microsoft ( r ) office word 2004 for mac full version,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,231.29,"('price',)"
microsoft office 2004 standard,,369.99,microsoft academic microsoft office project 2003 standard,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,69.95,"('price',)"
microsoft office 2004 standard,,369.99,microsoft ( r ) money 2007 premium,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,69.99,"('price',)"
microsoft office 2004 standard,,369.99,microsoft ( r ) office standard 2007,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft ( r ) office 2004 for mac standard edition upgrade version,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,234.95,"('price',)"
microsoft office 2004 standard,,369.99,microsoft onenote 2007 upgrade ( pc ),microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft ( r ) money 2007 deluxe,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,49.99,"('price',)"
microsoft office 2004 standard,,369.99,microsoft visual basic . net standard 2003,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,108.95,"('price',)"
microsoft office 2004 standard,,369.99,microsoft w87-02380 office sbe 2007 win32,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft ( r ) works suite 2005,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft ( r ) project 2002,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,329.99,"('price',)"
microsoft office 2004 standard,,369.99,microsoft mappoint 2006 with gps locator ( pc ),microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,349.99,"('price',)"
microsoft office 2004 standard,,369.99,microsoft ( r ) excel 2007,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,109.99,"('price',)"
microsoft office 2004 standard,,369.99,microsoft office outlook 2007,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,109.95,"('price',)"
microsoft office 2004 standard,,369.99,microsoft ( r ) works suite 2006,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft powerpoint 2004 software mac apple & mac software,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,228.95,"('price',)"
microsoft office 2004 standard,,369.99,microsoft office accounting professional 2007 ( pc ),microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,229.95,"('price',)"
microsoft office 2004 standard,,369.99,microsoft ( r ) frontpage 2002,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 software suite oem mac apple & mac software,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,239.95,"('price',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 std upgrade,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,219.99,"('price',)"
microsoft office 2004 standard,,369.99,microsoft windows vista business ( pc ),microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,299.99,"('price',)"
microsoft office 2004 standard,,369.99,microsoft excel 2007 ( pc ),microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,229.95,"('price',)"
microsoft office 2004 standard,,369.99,microsoft office and windows training professional,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,29.99,"('price',)"
microsoft office 2004 standard,,369.99,individual software professor teaches microsoft office 2007,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,29.99,"('price',)"
microsoft office 2004 standard,,369.99,microsoft microsoft office pro 2004 software suite mac apple & mac software,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office and windows training ( win 98 me nt 2000 xp ),microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,29.95,"('price',)"
microsoft office 2004 standard,,369.99,microsoft office onenote 2007 complete package 1 pc cd win english,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,78.99,"('price',)"
microsoft office 2004 standard,,369.99,microsoft money 2007 home and business ( pc ),microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,89.99,"('price',)"
microsoft office 2004 standard,,369.99,microsoft word 2004 upgrade for mac os x apple & mac software,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,108.95,"('price',)"
microsoft office 2004 standard,,369.99,microsoft excel 2004 spreadsheet software mac apple & mac software,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,228.95,"('price',)"
microsoft office 2004 standard,,369.99,microsoft ( r ) office 2004 for mac student and teacher edition,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,146.95,"('price',)"
microsoft office 2004 standard,,369.99,office mac 2004 microsoft 731-01002,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,331.77,"('price',)"
microsoft office 2004 standard,,369.99,microsoft ( r ) mappoint ( r ) 2006,microsoft,399.99,"('title',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,249.99,"('price',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 standard ( mac ),microsoft,134.99,"('price',)"
microsoft office 2004 standard,,369.99,microsoft office 2004 student/teacher,microsoft,399.99,"('title',)"
microsoft word 2007 version upgrade,microsoft,109.95,microsoft visio standard 2007 version upgrade,,109.95,"('title',)"
microsoft word 2007 version upgrade,microsoft,109.95,microsoft word 2007 upgrade ( pc ),,129.95,"('price',)"
microsoft word 2007 version upgrade,microsoft,109.95,microsoft powerpoint 2004 upgrade ( mac ),,109.95,"('title',)"
microsoft word 2007 version upgrade,microsoft,109.95,microsoft visual studio professional 2005 upgrade,,109.95,"('title',)"
microsoft word 2007 version upgrade,microsoft,109.95,microsoft office small business 2007,,109.95,"('title',)"
microsoft word 2007 version upgrade,microsoft,109.95,microsoft office 2004 standard upgrade ( mac ),,109.95,"('title',)"
microsoft word 2007 version upgrade,microsoft,109.95,microsoft powerpoint 2004 ( mac ),,109.95,"('title',)"
microsoft word 2007 version upgrade,microsoft,109.95,microsoft office 2004 standard ( mac ),,109.95,"('title',)"
microsoft word 2007 version upgrade,microsoft,109.95,microsoft visio standard 2007,,109.95,"('title',)"
microsoft word 2007 version upgrade,microsoft,109.95,microsoft onenote 2007,,109.95,"('title',)"
microsoft word 2007 version upgrade,microsoft,109.95,microsoft mappoint 2006 standard edition,,109.95,"('title',)"
microsoft word 2007 version upgrade,microsoft,109.95,microsoft excel 2004 ( mac ),,109.95,"('title',)"
microsoft word 2007 version upgrade,microsoft,109.95,microsoft word 2004 upgrade ( mac ),,109.95,"('title',)"
microsoft word 2007 version upgrade,microsoft,109.95,microsoft windows vista home basic upgrade [ dvd ],,109.95,"('title',)"
microsoft word 2007 version upgrade,microsoft,109.95,microsoft works suite 2006,,109.95,"('title',)"
microsoft word 2007 version upgrade,microsoft,109.95,microsoft word 2007 upgrade ( pc ),,99.0,"('price',)"
microsoft word 2007 version upgrade,microsoft,109.95,microsoft office excel 2007,,109.95,"('title',)"
microsoft word 2007 version upgrade,microsoft,109.95,microsoft word 2004 ( mac ),,109.95,"('title',)"
microsoft word 2007 version upgrade,microsoft,109.95,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,,109.95,"('title',)"
microsoft word 2007 version upgrade,microsoft,109.95,microsoft licenses word mac 10.0 eng govt ( d4800369 ),,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,publisher 2007 upgrade microsoft 164-04052,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft word 2007 version upgrade,microsoft,69.71,"('price',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft windows vista ultimate upgrade,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,adobe pagemaker 7.0 for mac version upgrade,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft ( r ) access 2007,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft academic microsoft visio 2003 professional,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,92707 tun plus 2005 version upgrade license 1 user win,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft powerpoint mac 2004 version upgrade,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft windows vista business upgrade license 1 pc english,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft office 2004 standard,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft ( r ) project standard 2007,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft ( r ) powerpoint ( r ) 2002 upgrade,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft windows xp professional edition ( upgrade ),microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft word 2007 version upgrade,microsoft,199.99,"('price',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft ( r ) office word 2004 for mac full version,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft ( r ) office standard 2007,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft word 2007 version upgrade,microsoft,399.99,"('price',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft ( r ) office 2004 for mac standard edition upgrade version,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft word 2007 version upgrade,microsoft,234.95,"('price',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft onenote 2007 ( pc ),microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft ( r ) excel 2007,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft ( r ) word 2007,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft office outlook 2007,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft office visio standard 2007 ( pc ),microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft academic microsoft office project 2003 professional,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft money 2007 home and business ( pc ),microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,word mac 2004 upgrade microsoft d48-00488,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,word mac 2004 microsoft d48-00487,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft 164-04052,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microspot interiors version 3.6,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft 059-03871 molpc word sa,microsoft,109.95,"('title',)"
microsoft word 2007 upgrade ( pc ),,109.95,microsoft ( r ) office ultimate 2007,microsoft,109.95,"('title',)"
microsoft onenote 2007 upgrade,microsoft,79.95,microsoft onenote 2007 upgrade ( pc ),,129.95,"('price',)"
microsoft onenote 2007 upgrade,microsoft,79.95,microsoft office frontpage 2003 academic version windows ),,79.95,"('title',)"
microsoft onenote 2007 upgrade,microsoft,79.95,microsoft onenote 2007 upgrade ( pc ),,159.98,"('price',)"
microsoft onenote 2007 upgrade,microsoft,79.95,microsoft visual studio professional 2005 upgrade,,79.95,"('title',)"
