exp,token,attribute,tuple,weight,data_inx
134,jos,authors,R,-0.19147736910827795,146
134,on,venue,R,-0.02348114955645343,146
134,management,venue,R,-0.02348114955645343,146
134,conference,venue,R,-0.023481149556452523,146
134,international,venue,R,-0.023481149556452207,146
135,open,title,R,-0.3236452575945527,147
135,1994,year,R,-0.2303995660868225,147
135,jos,authors,R,-0.17893531351685968,147
135,international,venue,R,-0.13364646577643405,147
136,jos,authors,R,-0.5414531914843528,148
136,open,title,R,-0.16321082173903842,148
136,1994,year,R,0.013696818978470438,148
136,international,venue,R,0.00737445720744457,148
137,1994,year,R,-0.28375010298295145,149
137,open,title,R,-0.22332007943477236,149
137,jos,authors,R,-0.14964292743658963,149
137,&#233;,authors,R,-0.14964292743658872,149
137,international,venue,R,-0.0791823613513336,149
138,open,title,R,-0.39548650306881034,150
138,1994,year,R,-0.24293623088063832,150
138,&#233;,authors,R,-0.0868988231494719,150
138,a.,authors,R,-0.08689882314947184,150
138,jos,authors,R,-0.08689882314947127,150
139,1994,year,R,-0.32322318433343283,151
139,open,title,R,-0.31216948991411625,151
139,jos,authors,R,-0.15182890014103542,151
139,international,venue,R,-0.11578208753087671,151
140,open,title,R,-0.346259714946436,152
140,1994,year,R,-0.270499038019568,152
140,jos,authors,R,-0.12339025311957327,152
140,&#233;,authors,R,-0.12339025311957273,152
140,international,venue,R,-0.06469747070468655,152
141,1995,year,R,-0.35922816750484027,153
141,christos,authors,R,-0.2794425063484411,153
141,indexing,title,R,-0.16610053199496325,153
141,on,venue,R,-0.07279257058695969,153
141,conference,venue,R,-0.07279257058695933,153
141,international,venue,R,-0.07279257058695908,153
142,1995,year,R,-0.28626259819550176,154
142,document,title,R,-0.22601114078626627,154
142,rudolf,authors,R,-0.1864589995715452,154
142,large,venue,R,-0.04711612440441525,154
142,very,venue,R,-0.04711612440441524,154
142,bases,venue,R,-0.04711612440441419,154
142,data,venue,R,-0.04711612440441418,154
143,chun,authors,R,-0.2810553790930189,155
143,on,title,R,-0.2315345391851281,155
143,2001,year,R,-0.2036483025879396,155
143,international,venue,R,-0.14653148668430074,155
144,chun,authors,R,-0.282336072758731,156
144,2001,year,R,-0.21286446834515657,156
144,international,venue,R,-0.19966812952479895,156
144,on,title,R,-0.1740629561518652,156
145,2001,year,R,-0.31977957948329133,157
145,chun,authors,R,-0.2620820284077767,157
145,containment,title,R,-0.03196869763443819,157
145,relational,title,R,-0.03196869763443817,157
145,queries,title,R,-0.031968697634438166,157
145,in,title,R,-0.031968697634438166,157
145,supporting,title,R,-0.03196869763443803,157
145,on,title,R,-0.031968697634437764,157
145,international,venue,R,-0.029151048829032338,157
146,2001,year,R,-0.251053156386078,158
146,chun,authors,R,-0.23391844021810881,158
146,on,title,R,-0.15434714357321425,158
146,international,venue,R,-0.14189822667125251,158
147,on,title,R,-0.26017173940835825,159
147,chun,authors,R,-0.2438078015529213,159
147,2001,year,R,-0.16410462041233753,159
147,international,venue,R,-0.12658703713964825,159
148,chun,authors,R,-0.2758002811700895,160
148,on,title,R,-0.21130680901594823,160
148,2001,year,R,-0.20837757806899887,160
148,international,venue,R,-0.1806042331632859,160
149,inderpal,authors,R,-0.3774607577887995,161
149,1994,year,R,-0.2827296556135012,161
149,implementation,title,R,-0.20153859027470733,161
149,international,venue,R,-0.11570332101439873,161
150,inderpal,authors,R,-0.2362018710064892,162
150,1994,year,R,-0.21654416592697404,162
150,implementation,title,R,-0.18133896804661803,162
150,international,venue,R,-0.11213377079843279,162
151,implementation,title,R,-0.31025351995715233,163
151,1994,year,R,-0.23938184734025497,163
151,inderpal,authors,R,-0.2192418739634388,163
151,international,venue,R,-0.027526236677302706,163
151,of,venue,R,-0.027526236677302484,163
151,on,venue,R,-0.027526236677302477,163
151,management,venue,R,-0.027526236677302477,163
151,data,venue,R,-0.027526236677302474,163
151,conference,venue,R,-0.027526236677302442,163
152,albert,authors,R,-0.4426592860271354,164
152,1996,year,R,-0.227305295732604,164
152,'s,title,R,-0.13348267759677418,164
152,unisql,title,R,-0.13348267759677387,164
152,acm,venue,R,-0.038936406219511,164
153,albert,authors,R,-0.3706438837575202,165
153,1996,year,R,-0.3067770510687941,165
153,acm,venue,R,-0.19965298015365956,165
153,unisql,title,R,-0.14562703813712893,165
154,albert,authors,R,-0.34174798405818174,166
154,1996,year,R,-0.31266951049160874,166
154,unisql,title,R,-0.2963765800597642,166
154,record,venue,R,-0.026380201150029464,166
154,sigmod,venue,R,-0.026380201150029436,166
154,acm,venue,R,-0.026380201150029422,166
155,object-relational,title,R,-0.2462533149007581,167
155,michael,authors,R,-0.23361725939244635,167
155,1997,year,R,-0.2048804858963093,167
155,international,venue,R,-0.15538534326923192,167
156,2000,year,R,-0.244529299428445,170
156,very,venue,R,-0.21935180040742816,170
156,automated,title,R,-0.20695712670094604,170
156,sanjay,authors,R,-0.16771027052393384,170
157,sanjay,authors,R,-0.27782066056175536,171
157,2000,year,R,-0.23678564424272028,171
157,selection,title,R,-0.09863919765210998,171
157,automated,title,R,-0.09863919765210989,171
157,very,venue,R,-0.057761342668660905,171
158,2000,year,R,-0.23451581311025604,172
158,sanjay,authors,R,-0.1748244451804814,172
158,very,venue,R,-0.15548736382041592,172
158,of,title,R,-0.0610902429042659,172
158,selection,title,R,-0.06109024290426555,172
158,automated,title,R,-0.061090242904265374,172
159,2001,year,R,-0.40826989395082275,173
159,international,venue,R,-0.28143201300788845,173
159,materialized,title,R,-0.1397505253070711,173
159,sanjay,authors,R,-0.04291015260799877,173
160,materialized,title,R,-0.23671035911274535,174
160,2001,year,R,-0.20273635512436736,174
160,international,venue,R,-0.164679384560902,174
160,sanjay,authors,R,-0.14029629033139643,174
161,materialized,title,R,-0.38992725398635086,175
161,sanjay,authors,R,-0.2789939159553453,175
161,2001,year,R,-0.03845835580509533,175
161,conference,venue,R,-0.01007657740708842,175
161,management,venue,R,-0.010076577407088363,175
161,data,venue,R,-0.01007657740708836,175
161,on,venue,R,-0.010076577407088358,175
161,of,venue,R,-0.010076577407088354,175
161,international,venue,R,-0.010076577407088259,175
162,2001,year,R,-0.5117277497657722,176
162,materialized,title,R,-0.10734148264702278,176
162,view,title,R,-0.10734148264702241,176
162,sanjay,authors,R,-0.0260686440120698,176
162,international,venue,R,-0.019399657951790626,176
163,sanjay,authors,R,-0.3215088044491489,177
163,materialized,title,R,-0.2865262535670696,177
163,2001,year,R,-0.28279108905337874,177
163,international,venue,R,-0.0718254401852606,177
164,1998,year,R,-0.24666560731223514,178
164,materialized,title,R,-0.23689558300089564,178
164,randall,authors,R,-0.13843437464387165,178
164,very,venue,R,-0.09094732092381594,178
165,1998,year,R,-0.27424501514393645,179
165,materialized,title,R,-0.2558077880820646,179
165,randall,authors,R,-0.24006635944359686,179
165,very,venue,R,-0.058858092472029534,179
166,1994,year,R,-0.35342342146447825,180
166,montage,title,R,-0.1564893392971189,180
166,the,title,R,-0.15648933929711845,180
166,michael,authors,R,-0.13262191823091876,180
166,international,venue,R,-0.09410690898019802,180
167,1999,year,R,-0.3539270459558861,181
167,networked,title,R,-0.2047983955874278,181
167,james,authors,R,-0.17378939898499546,181
167,large,venue,R,-0.039787888903437534,181
167,very,venue,R,-0.039787888903437346,181
168,1999,year,R,-0.24318275209361412,182
168,dynamat,title,R,-0.2383178013731811,182
168,international,venue,R,-0.15657992518272906,182
168,kotidis,authors,R,-0.05899401929466952,182
168,",",authors,R,-0.05899401929466952,182
168,yannis,authors,R,-0.05899401929466886,182
169,dynamat,title,R,-0.3260603381106142,183
169,yannis,authors,R,-0.3223743345028425,183
169,1999,year,R,-0.21458982403103768,183
169,international,venue,R,-0.04272292976150942,183
170,dynamat,title,R,-0.3450228826268866,184
170,1999,year,R,-0.2732277917413168,184
170,yannis,authors,R,-0.22038861526330195,184
170,international,venue,R,-0.17247045188401935,184
171,yannis,authors,R,-0.2374198434955307,185
171,kotidis,authors,R,-0.23741984349553028,185
171,dynamat,title,R,-0.04214333616120553,185
171,:,title,R,-0.04214333616120523,185
171,a,title,R,-0.04214333616120494,185
171,view,title,R,-0.04214333616120494,185
171,management,title,R,-0.042143336161204935,185
171,dynamic,title,R,-0.042143336161204886,185
171,international,venue,R,-0.03352084949279968,185
171,1999,year,R,-0.015660484800865248,185
172,1996,year,R,-0.2832725821274287,186
172,narendra,authors,R,-0.15599012344355753,186
172,very,venue,R,-0.07136554889920112,186
172,management,title,R,-0.05010451901416976,186
172,data,title,R,-0.050104519014169756,186
172,warehouse,title,R,-0.050104519014169735,186
172,system,title,R,-0.05010451901416973,186
172,:,title,R,-0.050104519014169714,186
172,dwms,title,R,-0.05010451901416946,186
173,narendra,authors,R,-0.43870748032873536,188
173,1996,year,R,-0.24330772468586367,188
173,dwms,title,R,-0.2276340403429466,188
173,very,venue,R,-0.11034054249377608,188
174,narendra,authors,R,-0.24578959761576696,189
174,very,venue,R,-0.21649095350374306,189
174,dwms,title,R,-0.20077868355319925,189
174,1996,year,R,-0.17130353576951743,189
175,dwms,title,R,-0.4288639178775952,190
175,narendra,authors,R,-0.32741554517545485,190
175,very,venue,R,-0.13381146777669145,190
175,1996,year,R,-0.03763823331349043,190
176,narendra,authors,R,-0.293837463115954,191
176,dwms,title,R,-0.2697873988164444,191
176,very,venue,R,-0.24329841150921852,191
176,1996,year,R,-0.16646047860026505,191
177,werner,authors,R,-0.25624505461158853,192
177,1995,year,R,-0.225683702491904,192
177,international,venue,R,-0.18025498429430992,192
177,using,title,R,-0.14332514320171993,192
178,using,title,R,-0.2605368572496343,193
178,werner,authors,R,-0.18174094841496224,193
178,1995,year,R,-0.13957501304336078,193
178,international,venue,R,-0.13651610758809465,193
179,1995,year,R,-0.3182915041667788,194
179,using,title,R,-0.31086400682147286,194
179,werner,authors,R,-0.17979340128792684,194
179,international,venue,R,-0.09635889909795876,194
180,1995,year,R,-0.23826663334775225,196
180,using,title,R,-0.17898272444849833,196
180,werner,authors,R,-0.1705097105858378,196
180,international,venue,R,-0.09395225592146823,196
181,international,venue,R,-0.42670515246519586,197
181,arun,authors,R,-0.21841049952981492,197
181,data,title,R,-0.20402249877155765,197
181,2003,year,R,-0.029617613106202485,197
182,2003,year,R,-0.33412473843627066,198
182,arun,authors,R,-0.1969035137873871,198
182,international,venue,R,-0.11568390089860353,198
182,data,title,R,-0.0594502614528003,198
182,grid,title,R,-0.059450261452800274,198
182,management,title,R,-0.05945026145280027,198
182,systems,title,R,-0.05945026145280026,198
183,2003,year,R,-0.43581526954373384,199
183,data,title,R,-0.22191934028319668,199
183,arcot,authors,R,-0.04284897937031063,199
183,rajasekar,authors,R,-0.042848979370310604,199
183,arun,authors,R,-0.042848979370310354,199
183,",",authors,R,-0.04284897937030994,199
183,jagatheesan,authors,R,-0.042848979370309875,199
183,international,venue,R,-0.006984031524584377,199
183,conference,venue,R,-0.006984031524584298,199
183,management,venue,R,-0.0069840315245841755,199
183,data,venue,R,-0.006984031524584174,199
183,of,venue,R,-0.006984031524584173,199
183,on,venue,R,-0.006984031524584169,199
184,2003,year,R,-0.26867779222918037,201
184,arun,authors,R,-0.23937074477464315,201
184,data,title,R,-0.19207055568227077,201
184,international,venue,R,-0.19035278254656174,201
185,2003,year,R,-0.28442941245906145,202
185,data,title,R,-0.259660772451477,202
185,arcot,authors,R,-0.07471382657559612,202
185,",",authors,R,-0.07471382657559261,202
185,jagatheesan,authors,R,-0.07471382657559256,202
185,arun,authors,R,-0.07471382657559232,202
186,aurora,title,R,-0.2885264834165127,203
186,international,venue,R,-0.26236743644173327,203
186,d.,authors,R,-0.227761905541756,203
186,2003,year,R,-0.08975169763494574,203
187,2003,year,R,-0.3263721836032786,204
187,aurora,title,R,-0.30609102620244605,204
187,international,venue,R,-0.13902317941771283,204
187,d.,authors,R,-0.12292160565663586,204
188,aurora,title,R,-0.4363653977623623,205
188,international,venue,R,-0.28814129187334425,205
188,d.,authors,R,-0.1302222506614198,205
188,2003,year,R,-0.0730492468950363,205
189,d.,authors,R,-0.18648595129351736,206
189,aurora,title,R,-0.1578712578646499,206
189,2003,year,R,-0.15037588839918972,206
189,international,venue,R,-0.11713688692063368,206
190,aurora,title,R,-0.2300813054931701,207
190,d.,authors,R,-0.22566962461440854,207
190,international,venue,R,-0.20849113189346014,207
190,2003,year,R,-0.17440769504786038,207
191,1996,year,R,-0.35011750175049067,208
191,susan,authors,R,-0.23526722410476522,208
191,database,title,R,-0.20131209991880752,208
191,large,venue,R,-0.051449668152359365,208
191,very,venue,R,-0.05144966815235875,208
192,1996,year,R,-0.30489400939642947,209
192,susan,authors,R,-0.2512410633050816,209
192,database,title,R,-0.20353609656165622,209
192,bases,venue,R,-0.019836846462020708,209
192,data,venue,R,-0.019836846462020705,209
192,very,venue,R,-0.019836846462020385,209
192,large,venue,R,-0.019836846462020278,209
193,susan,authors,R,-0.3057152857054417,210
193,1996,year,R,-0.178346909737728,210
193,management,title,R,-0.16082773107154938,210
193,database,title,R,-0.1608277310715489,210
193,large,venue,R,-0.07596362258524329,210
193,very,venue,R,-0.07596362258524218,210
194,very,venue,R,-0.22203411361407321,211
194,database,title,R,-0.22000504488835776,211
194,susan,authors,R,-0.21052314638806752,211
194,1996,year,R,-0.20733362939353858,211
195,susan,authors,R,-0.43857757389263885,212
195,1996,year,R,-0.23167491788591166,212
195,database,title,R,-0.19345884884610182,212
195,very,venue,R,-0.09728190300336524,212
196,susan,authors,R,-0.3502271411199542,213
196,1996,year,R,-0.2705033866538364,213
196,database,title,R,-0.07861511951207761,213
196,systems,title,R,-0.07861511951207704,213
196,management,title,R,-0.07861511951207692,213
196,very,venue,R,-0.07166511024754856,213
197,masahisa,authors,R,-0.3758683779851723,214
197,1999,year,R,-0.34358292538966706,214
197,dynamic,title,R,-0.10542546797911131,214
197,very,venue,R,-0.05380485054720915,214
198,masahisa,authors,R,-0.46118968269004834,215
198,1999,year,R,-0.20597438874454585,215
198,dynamic,title,R,-0.19303765066398584,215
198,very,venue,R,-0.09555262938112355,215
199,parallel,title,R,-0.2315769600781655,216
199,1994,year,R,-0.1701887161379377,216
199,michael,authors,R,-0.16783404053693984,216
199,international,venue,R,-0.11353272605065953,216
200,1994,year,R,-0.32465817836478417,217
200,parallel,title,R,-0.2493814584406921,217
200,michael,authors,R,-0.24564512005625255,217
200,international,venue,R,-0.027159463681494522,217
201,1994,year,R,-0.31634107909625747,218
201,michael,authors,R,-0.2708058128399144,218
201,database,title,R,-0.15034225016846822,218
201,parallel,title,R,-0.15034225016846797,218
201,international,venue,R,-0.03630148529177273,218
202,1994,year,R,-0.41566545892656226,220
202,michael,authors,R,-0.3015121764172232,220
202,parallel,title,R,-0.17089197002116144,220
202,international,venue,R,-0.08775197180991576,220
203,1994,year,R,-0.36352361005518113,221
203,jonathan,authors,R,-0.3324011222169995,221
203,partition,title,R,-0.10268087179253539,221
203,international,venue,R,-0.08366539278296224,221
204,1994,year,R,-0.6303580908941151,222
204,partition,title,R,-0.08156179504143735,222
204,jonathan,authors,R,-0.013603918437167517,222
204,data,venue,R,-0.006594995900862712,222
205,book,title,R,-0.4705183179623392,223
205,2003,year,R,-0.02211103710487206,223
205,acm,venue,R,-0.01245454796951575,223
206,2003,year,R,-0.3936560274852689,224
206,book,title,R,-0.1991365577045343,224
206,acm,venue,R,-0.033924383187130154,224
207,2003,year,R,-0.369322626717664,225
207,book,title,R,-0.3069318004270356,225
207,acm,venue,R,-0.01051925867151783,225
208,book,title,R,-0.3109652413217611,226
208,2003,year,R,-0.03922902613045504,226
208,acm,venue,R,-0.011696805770357461,226
209,karl,authors,R,-0.314349087764595,227
209,book,title,R,-0.20414583320250168,227
209,reviews,title,R,-0.2041458332025016,227
209,record,venue,R,-0.010081038075738858,227
209,2003,year,R,-0.003920539602904788,227
210,2003,year,R,-0.3976128724932708,228
210,reviews,title,R,-0.13839245988910892,228
210,book,title,R,-0.1383924598891087,228
210,acm,venue,R,-0.013878988694425257,228
210,aberer,authors,R,-0.01098060141372353,228
210,karl,authors,R,-0.010980601413723473,228
211,book,title,R,-0.5081370957625695,229
211,karl,authors,R,0.006606368332834452,229
211,2003,year,R,-0.002376495015424759,229
211,acm,venue,R,-0.0006395478858839443,229
212,query,title,R,-0.3536745647311413,231
212,1998,year,R,-0.3333326637668345,231
212,leonidas,authors,R,-0.07829242166611342,231
212,international,venue,R,-0.04365921498881388,231
213,1998,year,R,-0.27245102109338026,232
213,leonidas,authors,R,-0.2455393081073213,232
213,query,title,R,-0.21525429233041893,232
213,international,venue,R,-0.12946810407929557,232
214,1998,year,R,-0.3498478973140277,233
214,leonidas,authors,R,-0.26113973207848734,233
214,query,title,R,-0.23125212812062199,233
214,international,venue,R,-0.08811899838033856,233
215,leonidas,authors,R,-0.21394415953587725,234
215,1998,year,R,-0.2072632526758606,234
215,query,title,R,-0.20506156807173456,234
215,on,venue,R,-0.08107493528720038,234
215,international,venue,R,-0.08107493528719999,234
215,conference,venue,R,-0.08107493528719946,234
216,query,title,R,-0.24286293450346447,235
216,1998,year,R,-0.21994758010061133,235
216,international,venue,R,-0.21247151628981847,235
