label,ltable_title,ltable_manufacturer,ltable_price,rtable_title,rtable_manufacturer,rtable_price,id
0,microsoft oAfice & windows training professional,topics entertasnment,W9.95,microsoft office 200k standard,}an,36V.99,221
0,6icrosoft powerpoint 2004 upgrade ( mac ),microsof2,1?9.99,microsoft offi5e 2004 standard,uan,369.9(,222
0,microsoft wordx2007 version upgrade,mi5rosoft,10}.95,microsoft office 200E standard,na8,369.t9,223
0,microsoft office mac 2004 english 3pk dsp 731H01163 ),microsoft corpora?ion,9an,micro4oft office 2004 standard,nag,369s99,224
0,microsopt office small business 2007,miprosoft software,73!.33,microsyft office 2004 standard,naU,3K9.99,225
0,micqosoft powerpoint 2004 ( mac ),microsofS,229.i9,microsoft office 200| standard,nLn,36u.99,226
1,"microsoft office 2004 standa,d ( mac )",+icrosoft,399r99,micr8soft office 2004 standard,nwn,669.99,227
0,microsoft office 2004 profe\sional ( mac ),m0crosoft,4_9.99,microsoft office 2004 standarC,5an,169.99,228
0,microsoft onenote 2007 uHgrade,microso[t,7..95,microsoft office G004 standard,nzn,3s9.99,229
0,microsoft onenfte 2007,mirrosoft,99.9N,microsoft office 2004 sjandard,"na,",369Y99,230
0,microsoft officC & windows training,topics entertGinment,F9.99,micros'ft office 2004 standard,n@n,3+9.99,231
0,microsoft data an`lyzer 2002,microaoft,179.P,microsoft ofvice 2004 standard,n^n,36h.99,232
0,"microsoft excel 20""4 ( mac )",microsort,A29.99,microsoft office 200z standard,na0,Z69.99,233
0,microsoft student =ith encarta premium 2008 dvd,mi'rosoft,49.9R,microsofX office 2004 standard,nai,369Q99,234
0,micrasoft works suite 2006,m'crosoft,9>.0,microsoft ofGice 2004 standard,nIn,{69.99,235
0,microsoft office excel 20[7,micro/oft,229f95,micr:soft office 2004 standard,Lan,3T9.99,236
0,microsoft sql server standard edition 2005 64 bit cd/dvd 56client,mic8osoft,1849z0,microsoft office 200P standard,7an,36W.99,237
0,"gorilla 4 st""ndard",jungle sofwware,29f.0,microsoft office 2004 standar<,zan,3Q9.99,238
0,micros\ft visio standard 2007 version upgrade,micros|ft,129.9!,microsoft ( r _ project standard 2007,{an,C49.95,239
0,microsoft w+rd 2007 version upgrade,micr0soft,109.9[,microsoft ( r ) project stan\ard 2007,naD,349f95,240
0,microsoft visual studio professional 2005 {pgrade,microsoft5software,549.2,microsoft ( r ) project standard 20A7,n8n,349.9w,241
0,microsoftooffice small business 2007,mVcrosoft software,735.N3,microsoft[( r ) project standard 2007,naQ,3W9.95,242
0,microsoft powerpoint 2004 ( mac j,mi`rosoft,22:.99,microsoftY( r ) project standard 2007,)an,34h.95,243
0,microsof> office 2004 standard ( mac ),microsofF,39i.99,microsoft ( r ) +roject standard 2007,nav,349w95,244
0,microsoft vRsio standard 2007,microsGft,25j.95,microsoft ( r ) project s~andard 2007,nad,349.r5,245
0,microsoft office 2004 professMonal ( mac ),microkoft,49U.99,microsoMt ( r ) project standard 2007,n{n,339.95,246
0,microsoft mappoint 2006 standarc edition,microsofk,29k.0,microsoft ( r ) proj/ct standard 2007,na6,3U9.95,247
0,microsoft excel%2004 ( mac ),mi*rosoft,22V.99,microsoft a r ) project standard 2007,n!n,3#9.95,248
0,microsoft wotd 2004 upgrade ( mac ),miProsoft,109.9N,m?crosoft ( r ) project standard 2007,nab,34+.95,249
0,microsoft student with encarta premium 2008 dv*,microsoff,49#95,microsoft ( ri) project standard 2007,nJn,P49.95,250
0,"microsoft works suite""2006",mgcrosoft,99.f,microsoft ( r ) project ztandard 2007,n-n,n49.95,251
0,microsoft word 2004 ( mac k,mi=rosoft,229y99,microsoft ( r ) project stan#ard 2007,naD,W49.95,252
0,microsoft=sql server standard edition 2005 64 bit cd/dvd 5 client,micr~soft,184{.0,microsoft ( r ) project standard 2G07,nsn,y49.95,253
0,microsoft visio standard 2007 versioc upgrade,micr6soft,@29.95,microsoft word 2007 upgrade ( pc[),na9,109.^5,254
0,milrosoft powerpoint 2004 upgrade ( mac ),mic%osoft,009.99,microsoft word 2007 uZgrade ( pc ),|an,1k9.95,255
1,bicrosoft word 2007 version upgrade,mic1osoft,1C9.95,microsoft word 2007 up-rade ( pc ),na&,109.q5,256
0,microsoft visual stud?o professional 2005 upgrade,microsopt software,549.7,microsoft word 2107 upgrade ( pc ),ran,109.!5,257
0,microBoft office small business 2007,microsoft&software,f35.33,microsoft word 2007 upgrade ( pc ),n_n,10Y.95,258
0,microsoft office 200Z standard upgrade ( mac ),mi}rosoft,2H9.99,micros?ft word 2007 upgrade ( pc ),na`,N09.95,259
0,microsoft poSerpoint 2004 ( mac ),mOcrosoft,229..9,microso!t word 2007 upgrade ( pc ),n:n,109.95,260
0,m*crosoft office 2004 standard ( mac ),micr[soft,379.99,microsoft word 2007 upgrade ( pK ),n@n,109.9b,261
0,microsoft visio standard R007,mibrosoft,2x9.95,micrTsoft word 2007 upgrade ( pc ),uan,T09.95,262
0,microsoft oneno*e 2007,microshft,9K.95,microsoft worQ 2007 upgrade ( pc ),?an,109.9b,263
0,microsoft mappoint 2006 standaVd edition,)icrosoft,&99.0,microskft word 2007 upgrade ( pc ),nBn,109.O5,264
0,micros'ft excel 2004 ( mac ),miurosoft,22%.99,microsoft word 200E upgrade ( pc ),nGn,109.B5,265
0,micro<oft word 2004 upgrade ( mac ),*icrosoft,10F.99,microso3t word 2007 upgrade ( pc ),na`,1O9.95,266
0,microsoft windows vista hoYe basic upgrade [ dvd ],microeoft,9Y.95,microsoft word 2007 upgride ( pc ),;an,109.9l,267
0,microsoft publisher 2007 Oersion upgrade,2icrosoft,I9.95,microsoft word 2007 qpgrade ( pc ),naP,10v.95,268
0,microsoft works suito 2006,microsoQt,99.Q,+icrosoft word 2007 upgrade ( pc ),na~,10G.95,269
0,microsoft office e<cel 2007,microsRft,229n95,microsoft word 2007 upg'ade ( pc ),na/,109.'5,270
0,mScrosoft word 2004 ( mac ),m9crosoft,?29.99,microsoft word a007 upgrade ( pc ),Ban,109=95,271
0,microsoft windows small businQss server premium 2003 r2 upgrade cd/dvd 5 client,mic*osoft,709.Y,micrZsoft word 2007 upgrade ( pc ),nay,10!.95,272
0,microsoft licenses word mac T0.0 eng govt ( d4800369 ),microWoft licenses,349983,microsofO word 2007 upgrade ( pc ),nag,109.97,273
0,microsoft visio standard 2W07 version upgrade,mYcrosoft,129.9},office>pro 2007 upgrade microsoft 269-10294,7an,f57.71,274
0,microsoft crm professional cal 3.0 product upgrade license pqck user cal,microsoft softwarb,;980.0,office pro 2007 upWrade microsoft 269-10294,n.n,2\7.71,275
0,microsoft office small busineXs 2007 full version,midrosoft,449.<5,office pro 2007 upgrade microsoft 269-10j94,nsn,257.7_,276
0,microsoft po@erpoint 2004 upgrade ( mac ),micWosoft,1e9.99,office pro 2007 upgrade m'crosoft 269-10294,pan,257;71,277
0,microso?t visual studio professional 2005 upgrade,microsoft siftware,549>0,office pro 2007 upgrade micr8soft 269-10294,naH,2j7.71,278
0,microsoft office 2004 standard upgOade ( mac ),mivrosoft,2v9.99,oTfice pro 2007 upgrade microsoft 269-10294,nJn,25\.71,279
0,micros3ft office 2004 standard ( mac ),microso~t,399.99,office pro 2007 upgrade micros&ft 269-10294,nGn,2&7.71,280
0,microsoft office 2004 professioYal ( mac ),microzoft,499.9D,office pro 200Y upgrade microsoft 269-10294,naH,257*71,281
0,microsoft windows xp krofessional upgrade with sp2,microsoft sUftware,1T9.99,office pro 20o7 upgrade microsoft 269-10294,naH,N57.71,282
0,microsoft publisher 200} version upgrade,qicrosoft,t9.95,office pro 2y07 upgrade microsoft 269-10294,"na""",!57.71,283
0,microsoft visiz standard 2007 version upgrade,miArosoft,"1,9.95",microsoft money 2007 pvemium ( pc ),nDn,79.39,284
0,microsoft mappoinK 2006 with gps,Qicrosoft,34I.0,microsoft money 2007 premiUm ( pc ),n5n,79.9K,285
0,microsIft office 2004 standard upgrade ( mac ),Dicrosoft,/39.99,microsoft money 2007 @remium ( pc ),n^n,79.u9,286
0,micnosoft powerpoint 2004 ( mac ),microsoft,229`99,micrmsoft money 2007 premium ( pc ),na1,{9.99,287
0,microspot macdraft professixnal ( mac ),microspot ltd},349~99,microsoft money 2007 premium { pc ),jan,79.g9,288
0,microsoft v;sio standard 2007,m#crosoft,259=95,microsOft money 2007 premium ( pc ),`an,7=.99,289
0,microsoft office 2004 professiondl ( mac ),microsVft,49*.99,microsoft money 2007 premium&( pc ),n*n,79.9n,290
0,microsoft onenote 2c07 upgrade,^icrosoft,79.9C,microsoft m3ney 2007 premium ( pc ),nax,79.q9,291
0,micrDsoft onenote 2007,microsXft,99.R5,microso-t money 2007 premium ( pc ),han,79.P9,292
0,microsoft data analyzer 20'2,micr1soft,1]9.0,microsoft money 2007 pr\mium ( pc ),Van,T9.99,293
0,mic^osoft word 2004 upgrade ( mac ),mic6osoft,109F99,microsoft money*2007 premium ( pc ),nWn,79N99,294
0,microsoft 4tudent with encarta premium 2008 dvd,mic.osoft,43.95,>icrosoft money 2007 premium ( pc ),Oan,79d99,295
0,microsoft works sutte 2006,(icrosoft,l9.0,microsoft money 2007 premiOm ( pc ),na3,79999,296
0,microsoft officeeexcel 2007,micros1ft,2k9.95,micrdsoft money 2007 premium ( pc ),nal,79.V9,297
0,micrtsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),micro9oft,109y9.0,mic-osoft money 2007 premium ( pc ),n^n,79.C9,298
0,money premium 2007 win32 eng na mini bo@ us only cd,microsZft,"118.""6",microsoft money 2007 premium ( pc ),nhn,79.:9,299
0,microsoft licenses Qroject svr sa govt ( h2200301 ),micro]oft licenses,M601.4,microsoft money 2007 premiums( pc ),Ean,t9.99,300
0,6icrosoft visio standard 2007 version upgrade,microboft,129.9.,microsoft ( r ) powerpoint ( r ) 2002 upg=ade,]an,i08.87,301
0,microsoft mappoint 200$ with gps,]icrosoft,349./,microsoft ( r ) powerpoint ( r ) 2002 up/rade,"na""",S08.87,302
0,microsoft powerpoint 2004 upgrade ( mdc ),microQoft,"109.9,",microsoft ( r ) powerpoint ( r ) 2002tupgrade,n}n,10W.87,303
0,miMrosoft word 2007 version upgrade,microboft,109.9#,microsoft ( r ) powerpoiEt ( r ) 2002 upgrade,na1,U08.87,304
0,microsoft office 2004 standard upgrsde ( mac ),mecrosoft,U39.99,microsoft ( r ) powerpoint ( r ) 2<02 upgrade,nOn,*08.87,305
0,microsoft windows xp profes]ional upgrade with sp2,mGcrosoft software,1B9.99,microsoft ( r ) poweFpoint ( r ) 2002 upgrade,:an,"""08.87",306
0,microsoft onCnote 2007,miArosoft,9v.95,microsoft ( r ) powerpoint ( r ) 2002 upgr#de,can,108;87,307
0,microsoft word 2004 upgradek( mac ),microsofe,10a.99,microsoft ( r ) powerpoint (<r ) 2002 upgrade,nRn,W08.87,308
0,microsoft windows vista home banic upgrade [ dvd ],microsof2,9}.95,microsoft ( r ) powerpoint ( r ) 2002 upgradH,na{,108F87,309
0,microsoft publisher 2007 versionwupgrade,mi0rosoft,Q9.95,microsoft ( r ) powe5point ( r ) 2002 upgrade,naT,10q.87,310
0,microsoftHoutlook 2007,mi%rosoft,109.:5,Jicrosoft ( r ) powerpoint ( r ) 2002 upgrade,<an,o08.87,311
0,microsoft winGows vista ultimate upgrade [ dvd ],mic0osoft,25c.95,microsoft (kr ) powerpoint ( r ) 2002 upgrade,na},108.O7,312
0,learn2 training for microsoft nowerpoint,topics-entertainment-software - ( consi%nment ),9h99,microsoft ( r ) poFerpoint ( r ) 2002 upgrade,Aan,108Z87,313
0,microsoft visio st*ndard 2007 version upgrade,microsoWt,129.'5,microsoft windows xp profepsional edition ( upgrade ),n%n,199.O9,314
0,microsoft crm p-ofessional cal 3.0 product upgrade license pack user cal,micros\ft software,9g80.0,microsoft windows xp professional edition ( upgrad\ ),na=,199q99,315
0,microsoft office frontpage 2003 #cademic version windows ),microso't,1?9.98,microsoft windows xp professional edition ([upgrade ),nIn,'99.99,316
0,microsoftNwindows xp professional full version with sp2,micr'soft,299.G9,microsoft windows xp professional edition ( upgra%e ),na2,199.9*,317
0,microsoft office & windows trainingcprofessional,topicshentertainment,49.N5,micro-oft windows xp professional edition ( upgrade ),>an,19-.99,318
0,microsoft powerpointZ2004 upgrade ( mac ),micros3ft,109O99,micrYsoft windows xp professional edition ( upgrade ),naw,199L99,319
0,microsoft wokd 2007 version upgrade,microsof%,109.L5,microsoft windows xp proFessional edition ( upgrade ),na|,199.59,320
0,microsoft windows vista business full versiMn [ dvd ],micr{soft,2N9.95,microsoft windows xp professional edition ( Zpgrade ),na#,199;99,321
0,microsoft w)ndows vista business 32-bit for system builders,microsKft,17Z.99,microsoft windows#xp professional edition ( upgrade ),na|,19m.99,322
0,sibelius 4 professionalEedition,sibelius-spftware-ltd .,5z9.99,microsoft windows xp prEfessional edition ( upgrade ),han,19j.99,323
0,microsoft windows vista ultimate full 'ersion [ dvd ],microsowt,499.95,eicrosoft windows xp professional edition ( upgrade ),n1n,199M99,324
0,{icrosoft office 2004 standard upgrade ( mac ),micSosoft,239.9x,microsoft windows xp professional edition ( utgrade ),Dan,r99.99,325
0,micro0pot macdraft professional ( mac ),microspot l)d.,34k.99,Gicrosoft windows xp professional edition ( upgrade ),nCn,19M.99,326
0,acrobat professional 8u( windows ),9dobe,2F3.0,microsoft windows xp professional edition ( upgrade'),nDn,199.9b,327
0,microsoft Iffice & windows training,Lopics entertainment,`9.99,microsoft windows xp professional edition ( upgrade _,na&,199.9S,328
0,microsoft w~rd 2004 upgrade ( mac ),Ficrosoft,10/.99,microsoft windows xp professional Mdition ( upgrade ),n=n,199.9o,329
0,microsoft windoPs server 2003 client additional license for users-5 pack,microso|t,80l.0,microsoft windows xp professional editiOn ( upgrade ),na2,199.9K,330
0,microsoft windows vista home basic upgraKe [ dvd ],micr_soft,99895,microsoft windows xp pTofessional edition ( upgrade ),nae,199.9%,331
0,microsoft visual stuAio professional w/msdn professional 2005 renewal,microsoft s:ftware,79j.0,microsZft windows xp professional edition ( upgrade ),ncn,199!99,332
0,emc retrospect 7.5 0rofessional for windows upgrade,dan3z,naV,microsoft windows xp profeesional edition ( upgrade ),Fan,_99.99,333
0,microsoft windows small business server fremium 2003 r2 upgrade cd/dvd 5 client,micrWsoft,70980,microsoft windows xp profeIsional edition ( upgrade ),naf,299.99,334
0,microsoft windoCs vista ultimate upgrade [ dvd ],"microsof,",u59.95,microsoft windows xp professional edition ( upWrade ),n}n,1(9.99,335
0,cinescore professi>nal soundtrack edition,sony-pictu(es-digital-entertainment,a49.95,microsoft windows xp professional edition W upgrade ),nay,1\9.99,336
0,microsoft windows server 2002 client additional license for devices 5 pack,microzoft,20v.0,microsoft windows xp professional eGition ( upgrade ),4an,19$.99,337
0,microsoft virtual pc for mac 7.0 with windows 200e,microsoft,2f9.99,microsoft windows xp professional edition ( upgrtde ),naR,1?9.99,338
0,crystal reports xi pr{fessional edition,businEss objects,4b5.0,microsoft windows 'p professional edition ( upgrade ),na0,199.D9,339
0,microsoft oem 3pk xp home edition sp2 h09-01624 ),microsoft corporatioR,naA,microsoft windows xp professional edition ( up\rade ),naQ,K99.99,340
0,microsoft visio standard 200@ version upgrade,m'crosoft,129.i5,microsoft windows vista homM basic upgrade ( pc ),nun,99.[9,341
0,mic'osoft office & windows training professional,topics ent5rtainment,49.9%,microsoft windows vi:ta home basic upgrade ( pc ),can,99f99,342
0,microsoft powerpoint 20M4 upgrade ( mac ),microsoot,109.j9,"microsoft windows vista home basic upgrade ( p, )",n|n,99@99,343
0,microsnft windows vista business full version [ dvd ],mwcrosoft,299.9r,microsoft windows vista hBme basic upgrade ( pc ),ban,9H.99,344
0,microsoft windows vista business 32-bit for syst~m builders,microso[t,17).99,microsoft windoCs vista home basic upgrade ( pc ),nak,99%99,345
0,microsoft office 2004 standard upgrqde ( mac ),microsJft,249.99,microsoft windows vista home basVc upgrade ( pc ),3an,9f.99,346
0,microsoft onenote 2007 upqrade,qicrosoft,79.Q5,microsoft windows_vista home basic upgrade ( pc ),n>n,99.9.,347
0,microsoft windows xp professional uOgrade with sp2,micr8soft software,19&.99,mYcrosoft windows vista home basic upgrade ( pc ),n:n,99.9e,348
0,microsoft office & windows trainiog,toiics entertainment,29.-9,microsoft windows vista home basic upgraRe ( pc ),nLn,9r.99,349
0,microsoft excel 2004 ( mal ),micros^ft,Q29.99,microsoftjwindows vista home basic upgrade ( pc ),naO,99.9Q,350
0,microsoft Xublisher 2007 version upgrade,micro(oft,q9.95,mi%rosoft windows vista home basic upgrade ( pc ),naF,99.9-,351
0,microsoft word 2004d( mac ),microso@t,229.9&,microsoft windows vFsta home basic upgrade ( pc ),"na,",9G.99,352
0,microsoft windows Eista ultimate upgrade [ dvd ],microsof`,259.55,microsoft windows vista home basic upgr:de ( pc ),n>n,]9.99,353
0,microsoft windows xp home Mdition full version with sp2,microsofj,199;0,microsoft windows vista home basNc upgrade ( pc ),van,9{.99,354
0,microsoft productivity payk for windows mobile,microso3t,29.99,microsoft windows vista home ba>ic upgrade ( pc ),naU,99c99,355
0,microsoft visio standard 2007 version uGgrade,m;crosoft,129J95,mmcrosoft ( r ) office word 2004 for mac full version,$an,231._9,356
0,microsoft*office frontpage 2003 academic version windows ),micsosoft,1A9.98,microsoft ( r ) office word 2004 for mac(full version,gan,231c29,357
0,microsoft windows xp professional full version w<th sp2,micrVsoft,-99.99,microsoft ( r ) offiCe word 2004 for mac full version,na%,23~.29,358
0,microsoft off^ce small business 2007 full version,microEoft,449.9@,"microsoft ( r ) offic"" word 2004 for mac full version",-an,2S1.29,359
0,m5crosoft powerpoint 2004 upgrade ( mac ),m~crosoft,10u.99,microsoft ( r ) qffice word 2004 for mac full version,nZn,231.2@,360
0,microsofW word 2007 version upgrade,micrTsoft,109.t5,mxcrosoft ( r ) office word 2004 for mac full version,naE,23k.29,361
0,micrhsoft windows vista business full version [ dvd ],micoosoft,299p95,microsoft ( r ) office word 2004 for mac full v0rsion,n7n,231.w9,362
0,microsoft office mac 2004 english Tpk dsp 731-01163 ),ticrosoft corporation,nag,microsoft ( r ) office word 2004 for mac full verGion,_an,2/1.29,363
0,microsoft office 2004 stan*ard ( mac ),microfoft,39O.99,microsoft ( r ) office wyrd 2004 for mac full version,n4n,231.2N,364
