ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,originalRightId
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format,projection screens,da-lite,27655,9258.99,"('title', 'brand', 'modelno')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format,projection screens,da-lite,27655,1752.99,"('title', 'modelno', 'price')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format,electronics - general,da-lite,27655,9258.99,"('title', 'category', 'brand', 'modelno')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format,electronics - general,da-lite,27655,1752.99,"('title', 'category', 'modelno', 'price')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format,projection screens,da-lite,27655,1752.99,"('title', 'brand', 'modelno', 'price')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23096,9258.99,"('modelno',)",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 81 x 108 video format,projection screens,da-lite,23096,9258.99,"('title', 'modelno')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23096,9258.99,"('category', 'modelno')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23096,9258.99,"('brand', 'modelno')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23096,10048.99,"('modelno', 'price')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 81 x 108 video format,electronics - general,da-lite,23096,9258.99,"('title', 'category', 'modelno')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 81 x 108 video format,projection screens,da-lite,23096,9258.99,"('title', 'brand', 'modelno')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 81 x 108 video format,projection screens,da-lite,23096,10048.99,"('title', 'modelno', 'price')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23096,9258.99,"('category', 'brand', 'modelno')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23096,10048.99,"('category', 'modelno', 'price')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23096,10048.99,"('brand', 'modelno', 'price')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 81 x 108 video format,electronics - general,da-lite,23096,9258.99,"('title', 'category', 'brand', 'modelno')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 81 x 108 video format,electronics - general,da-lite,23096,10048.99,"('title', 'category', 'modelno', 'price')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 81 x 108 video format,projection screens,da-lite,23096,10048.99,"('title', 'brand', 'modelno', 'price')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23096,10048.99,"('category', 'brand', 'modelno', 'price')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,82973,9258.99,"('modelno',)",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite video spectra 1.5 model c manual screen - 78 x 139 hdtv format,projection screens,da-lite,82973,9258.99,"('title', 'modelno')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,82973,9258.99,"('category', 'modelno')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,82973,9258.99,"('brand', 'modelno')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,82973,787.99,"('modelno', 'price')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite video spectra 1.5 model c manual screen - 78 x 139 hdtv format,electronics - general,da-lite,82973,9258.99,"('title', 'category', 'modelno')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite video spectra 1.5 model c manual screen - 78 x 139 hdtv format,projection screens,da-lite,82973,9258.99,"('title', 'brand', 'modelno')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite video spectra 1.5 model c manual screen - 78 x 139 hdtv format,projection screens,da-lite,82973,787.99,"('title', 'modelno', 'price')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,82973,9258.99,"('category', 'brand', 'modelno')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,82973,787.99,"('category', 'modelno', 'price')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,82973,787.99,"('brand', 'modelno', 'price')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite video spectra 1.5 model c manual screen - 78 x 139 hdtv format,electronics - general,da-lite,82973,9258.99,"('title', 'category', 'brand', 'modelno')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite video spectra 1.5 model c manual screen - 78 x 139 hdtv format,electronics - general,da-lite,82973,787.99,"('title', 'category', 'modelno', 'price')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite video spectra 1.5 model c manual screen - 78 x 139 hdtv format,projection screens,da-lite,82973,787.99,"('title', 'brand', 'modelno', 'price')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23077,11385.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,82973,787.99,"('category', 'brand', 'modelno', 'price')",1@19283
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23055,11385.99,"('modelno',)",0@2471
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,da-lite da-plex thru-the-wall rear projection screen - 90 x 120 video format,electronics - general,da-lite,23055,11385.99,"('title', 'modelno')",0@2471
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23055,11385.99,"('category', 'modelno')",0@2471
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,electronics - general,da-lite,23055,11385.99,"('brand', 'modelno')",0@2471
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,da-lite da-plex thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23055,11385.99,"('title', 'category', 'modelno')",0@2471
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,da-lite da-plex thru-the-wall rear projection screen - 90 x 120 video format,electronics - general,da-lite,23055,11385.99,"('title', 'brand', 'modelno')",0@2471
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,da-lite da-plex thru-the-wall rear projection screen - 90 x 120 video format,electronics - general,da-lite,23055,12222.0,"('title', 'modelno', 'price')",0@2471
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23055,11385.99,"('category', 'brand', 'modelno')",0@2471
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,da-lite da-plex thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23055,11385.99,"('title', 'category', 'brand', 'modelno')",0@2471
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,da-lite da-plex thru-the-wall rear projection screen - 90 x 120 video format,projection screens,da-lite,23055,12222.0,"('title', 'category', 'modelno', 'price')",0@2471
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,da-lite da-plex thru-the-wall rear projection screen - 90 x 120 video format,electronics - general,da-lite,23055,12222.0,"('title', 'brand', 'modelno', 'price')",0@2471
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,da-plex standard rear projection screen - 96 x 96 av format,electronics - general,da-lite,,11385.99,"('title', 'modelno')",0@2471
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,da-plex standard rear projection screen - 96 x 96 av format,projection screens,da-lite,,11385.99,"('title', 'category', 'modelno')",0@2471
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,da-plex standard rear projection screen - 96 x 96 av format,electronics - general,da-lite,,11385.99,"('title', 'brand', 'modelno')",0@2471
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,da-plex standard rear projection screen - 96 x 96 av format,electronics - general,da-lite,,5912.99,"('title', 'modelno', 'price')",0@2471
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,da-plex standard rear projection screen - 96 x 96 av format,projection screens,da-lite,,11385.99,"('title', 'category', 'brand', 'modelno')",0@2471
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,da-plex standard rear projection screen - 96 x 96 av format,projection screens,da-lite,,5912.99,"('title', 'category', 'modelno', 'price')",0@2471
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,da-plex standard rear projection screen - 96 x 96 av format,electronics - general,da-lite,,5912.99,"('title', 'brand', 'modelno', 'price')",0@2471
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,da-plex base rear projection screen - 43 1 4 x 57 3 4 video format,electronics - general,da-lite,,11385.99,"('title', 'modelno')",0@2471
da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format,projection screens,da-lite,23077,9258.99,da-plex base rear projection screen - 43 1 4 x 57 3 4 video format,projection screens,da-lite,,11385.99,"('title', 'category', 'modelno')",0@2471
